date,bonus,client_name,bill_rate,pay_rate,venue_service_charge,msp_rate,wc_rate,event_state,client_worked,employee_worked,shift_start,shift_end,client_start,employee_start,use_sheet,client_seconds,employee_seconds,client_min_bill,employee_min_pay,client_no_bill,employee_no_pay,client_no_break_penalty,employee_no_break_penalty,client_tips,client_parking,client_travel,client_service_charge,employee_tips,employee_parking,employee_travel,employee_service_charge
2026-04-23,0.0,Cedars Sinai Medical Center,34.65,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-23 10:00:00,2026-04-23 15:00:00,2026-04-23 10:05:00,2026-04-23 10:05:00,,15000.0,15000.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Cedars Sinai Medical Center,34.65,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-23 09:00:00,2026-04-23 15:00:00,2026-04-23 09:00:00,2026-04-23 09:00:00,,18840.0,18840.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Cedars Sinai Medical Center,34.65,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-23 10:00:00,2026-04-23 15:00:00,2026-04-23 09:46:00,2026-04-23 09:46:00,,19140.0,19140.0,,,,,1.0,1.0,,,,,,,,
2026-04-25,0.0,Cedars Sinai Medical Center,39.6,24.0,0.0,0.09,0.0549,CA,CANCELLED,CANCELLED,2026-04-25 09:00:00,2026-04-25 15:00:00,,,,0.0,0.0,,1.0,,,,,,,,,,,,
2026-04-25,0.0,Cedars Sinai Medical Center,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-25 09:00:00,2026-04-25 15:00:00,2026-04-25 09:00:00,2026-04-25 09:00:00,,21540.0,21540.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Cedars Sinai Medical Center,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-26 09:00:00,2026-04-26 15:00:00,2026-04-26 09:00:00,2026-04-26 09:00:00,,19800.0,19800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-20 12:00:00,2026-04-20 20:30:00,,2026-04-20 12:00:00,EMPLOYEE,0.0,28800.0,,,,,,,,,,,,,,
2026-04-21,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-21 12:00:00,2026-04-21 20:30:00,,2026-04-21 11:30:00,EMPLOYEE,0.0,31200.0,,,,,,,,,,,,,,
2026-04-22,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-22 06:30:00,2026-04-22 15:00:00,,2026-04-22 06:30:00,EMPLOYEE,0.0,28800.0,,,,,,,,,,,,,,
2026-04-22,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-22 12:00:00,2026-04-22 20:30:00,,2026-04-22 12:00:00,EMPLOYEE,0.0,28800.0,,,,,,,,,,,,,,
2026-04-23,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-23 06:30:00,2026-04-23 15:00:00,,2026-04-23 06:30:00,EMPLOYEE,0.0,28800.0,,,,,,,,,,,,,,
2026-04-24,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-24 06:30:00,2026-04-24 15:00:00,,2026-04-24 06:30:00,EMPLOYEE,0.0,28800.0,,,,,,,,,,,,,,
2026-04-25,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-25 12:00:00,2026-04-25 20:30:00,,2026-04-25 12:00:00,EMPLOYEE,0.0,28800.0,,,,,,,,,,,,,,
2026-04-25,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-25 06:30:00,2026-04-25 15:00:00,,2026-04-25 06:30:00,EMPLOYEE,0.0,28800.0,,,,,,,,,,,,,,
2026-04-26,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-26 12:00:00,2026-04-26 20:30:00,,2026-04-26 12:00:00,EMPLOYEE,0.0,28200.0,,,,,,,,,,,,,,
2026-04-26,0.0,Childrens Hospital Los Angeles,39.6,24.0,0.0,0.09,0.0549,CA,WORKED,WORKED,2026-04-26 06:30:00,2026-04-26 15:00:00,,2026-04-26 06:30:00,EMPLOYEE,0.0,28800.0,,,,,,,,,,,,,,
2026-04-23,0.0,City National Bank,40.71,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 15:00:00,2026-04-23 20:00:00,2026-04-23 15:00:00,2026-04-23 15:00:00,,18000.0,18000.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,City National Bank,40.71,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 15:00:00,2026-04-23 20:00:00,2026-04-23 15:01:00,2026-04-23 15:01:00,EMPLOYEE,18240.0,17940.0,,,,,,,,,,,,,,
2026-04-20,0.0,Commerce Casino,40.63,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 22:00:00,2026-04-21 06:30:00,2026-04-20 22:01:00,2026-04-20 22:01:00,EMPLOYEE,29700.0,30960.0,,,,,,,,,,,,,,
2026-04-20,0.0,Commerce Casino,37.5,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 22:00:00,2026-04-21 06:30:00,2026-04-20 21:57:00,2026-04-20 21:57:00,,28980.0,28980.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 16:00:00,2026-04-20 22:30:00,2026-04-20 16:05:00,2026-04-20 16:05:00,,21540.0,21540.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 22:00:00,2026-04-22 06:30:00,2026-04-21 22:00:00,2026-04-21 22:00:00,EMPLOYEE,28200.0,28800.0,,,,,,,,,,,,,,
2026-04-21,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 14:00:00,2026-04-21 22:30:00,2026-04-21 13:58:00,2026-04-21 14:00:00,EMPLOYEE,28920.0,28800.0,,,,,,,,,,,,,,
2026-04-21,0.0,Commerce Casino,30.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 22:00:00,2026-04-22 06:30:00,2026-04-21 22:00:00,2026-04-21 22:00:00,,28740.0,28740.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 15:00:00,2026-04-21 23:30:00,2026-04-21 15:00:00,2026-04-21 15:00:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 22:00:00,2026-04-23 06:30:00,2026-04-22 21:58:00,2026-04-22 22:00:00,EMPLOYEE,28920.0,28800.0,,,,,,,,,,,,,,
2026-04-22,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 14:00:00,2026-04-22 22:30:00,2026-04-22 14:00:00,2026-04-22 14:00:00,EMPLOYEE,28920.0,29220.0,,,,,,,,,,,,,,
2026-04-22,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 15:00:00,2026-04-22 23:30:00,2026-04-22 15:00:00,2026-04-22 15:00:00,,28860.0,28860.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 06:00:00,2026-04-23 14:00:00,2026-04-23 05:58:00,2026-04-23 05:58:00,,28920.0,28920.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 22:00:00,2026-04-24 06:30:00,2026-04-23 22:00:00,2026-04-23 22:00:00,,28740.0,28740.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 14:30:00,2026-04-23 23:00:00,2026-04-23 14:31:00,2026-04-23 14:31:00,,28740.0,28740.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 14:00:00,2026-04-23 22:30:00,2026-04-23 14:03:00,2026-04-23 14:03:00,,27660.0,27660.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 14:30:00,2026-04-24 23:00:00,2026-04-24 14:30:00,2026-04-24 14:30:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 17:00:00,2026-04-25 01:30:00,2026-04-24 16:54:00,2026-04-24 16:54:00,,32280.0,32280.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 14:00:00,2026-04-24 22:30:00,2026-04-24 14:07:00,2026-04-24 14:00:00,EMPLOYEE,31800.0,30420.0,,,,,,,,,,,,,,
2026-04-24,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 22:00:00,2026-04-25 06:30:00,2026-04-24 22:00:00,2026-04-24 22:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 06:00:00,2026-04-24 14:00:00,2026-04-24 06:11:00,2026-04-24 06:11:00,,29100.0,29100.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 06:00:00,2026-04-24 14:30:00,2026-04-24 05:53:00,2026-04-24 06:00:00,EMPLOYEE,29220.0,28800.0,,,,,,,,,,,,,,
2026-04-24,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 22:00:00,2026-04-25 06:00:00,2026-04-24 22:11:00,2026-04-24 22:00:00,EMPLOYEE,27480.0,27000.0,,,,,,,,,,,,,,
2026-04-25,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-25 22:00:00,2026-04-26 06:00:00,2026-04-25 22:00:00,2026-04-25 22:00:00,,27000.0,27000.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-25 06:00:00,2026-04-25 14:30:00,2026-04-25 05:54:00,2026-04-25 05:54:00,,29160.0,29160.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-25 17:00:00,2026-04-26 01:30:00,2026-04-25 17:15:00,2026-04-25 17:00:00,EMPLOYEE,31260.0,30360.0,,,,,,,,,,,,,,
2026-04-25,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-25 14:00:00,2026-04-25 22:30:00,2026-04-25 14:00:00,2026-04-25 14:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 15:00:00,2026-04-26 23:30:00,2026-04-26 15:05:00,2026-04-26 15:05:00,,28920.0,28920.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Commerce Casino,32.0,22.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 14:00:00,2026-04-26 22:30:00,2026-04-26 14:00:00,2026-04-26 14:00:00,EMPLOYEE,28980.0,28800.0,,,,,,,,,,,,,,
2026-04-26,0.0,Commerce Casino,32.5,24.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 22:00:00,2026-04-27 06:30:00,2026-04-26 22:00:00,2026-04-26 22:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Country Market Catering Inc dba Contemporary Catering,46.0,27.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 16:30:00,2026-04-23 21:30:00,2026-04-23 16:30:00,2026-04-23 16:30:00,,18000.0,18000.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 07:00:00,2026-04-20 15:30:00,2026-04-20 07:00:00,2026-04-20 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 15:00:00,2026-04-20 23:30:00,2026-04-20 15:00:00,2026-04-20 15:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 06:00:00,2026-04-20 12:00:00,2026-04-20 06:05:00,2026-04-20 06:05:00,,19500.0,19500.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 07:00:00,2026-04-20 15:30:00,2026-04-20 07:00:00,2026-04-20 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-20 12:00:00,2026-04-20 20:30:00,2026-04-20 12:00:00,2026-04-20 12:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 15:00:00,2026-04-21 23:30:00,2026-04-21 15:00:00,2026-04-21 15:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 15:30:00,2026-04-21 07:10:00,2026-04-21 07:10:00,,28200.0,28200.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-21 07:00:00,2026-04-21 15:30:00,2026-04-21 07:00:00,2026-04-21 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 15:00:00,2026-04-22 23:30:00,2026-04-22 15:00:00,2026-04-22 15:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-22 07:00:00,2026-04-22 15:30:00,2026-04-22 07:00:00,2026-04-22 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 15:00:00,2026-04-23 23:30:00,2026-04-23 15:00:00,2026-04-23 15:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-23 07:00:00,2026-04-23 15:30:00,2026-04-23 07:00:00,2026-04-23 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 06:00:00,2026-04-24 12:00:00,2026-04-24 06:01:00,2026-04-24 06:01:00,,21540.0,21540.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 15:30:00,2026-04-24 07:00:00,2026-04-24 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 15:00:00,2026-04-24 23:30:00,2026-04-24 15:00:00,2026-04-24 15:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 07:00:00,2026-04-24 15:30:00,2026-04-24 07:00:00,2026-04-24 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 08:00:00,2026-04-24 16:30:00,2026-04-24 08:00:00,2026-04-24 08:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-24,0.0,Crescent Heights Ten Thousand,46.25,25.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-24 16:30:00,2026-04-24 23:00:00,2026-04-24 17:00:00,2026-04-24 17:00:00,,19800.0,19800.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-25 07:00:00,2026-04-25 15:30:00,2026-04-25 07:00:00,2026-04-25 07:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Crescent Heights Ten Thousand,46.25,25.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 16:30:00,2026-04-26 23:00:00,2026-04-26 17:10:00,2026-04-26 17:10:00,,19200.0,19200.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 17:00:00,2026-04-26 22:00:00,2026-04-26 17:06:00,2026-04-26 17:06:00,,13740.0,13740.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 09:00:00,2026-04-26 17:30:00,2026-04-26 09:00:00,2026-04-26 09:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-26,0.0,Crescent Heights Ten Thousand,37.0,23.0,0.0,,0.0827,CA,WORKED,WORKED,2026-04-26 17:00:00,2026-04-26 22:00:00,2026-04-26 17:03:00,2026-04-26 17:03:00,,14220.0,14220.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Disney Studios,37.22,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-20 06:15:00,2026-04-20 14:45:00,2026-04-20 06:15:00,2026-04-20 06:15:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Disney Studios,37.22,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 06:15:00,2026-04-21 14:45:00,2026-04-21 06:15:00,2026-04-21 06:15:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Disney Studios,37.22,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 06:15:00,2026-04-22 14:45:00,2026-04-22 06:15:00,2026-04-22 06:15:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Disney Studios,37.22,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 14:00:00,2026-04-22 21:00:00,2026-04-22 14:00:00,2026-04-22 14:00:00,,18540.0,18540.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Disney Studios,37.22,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 06:00:00,2026-04-22 14:30:00,2026-04-22 06:00:00,2026-04-22 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Disney Studios,34.02,21.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 06:30:00,2026-04-22 13:30:00,2026-04-22 06:30:00,2026-04-22 06:30:00,EMPLOYEE,25860.0,25860.0,,,,,,,,,,,,,,
2026-04-23,0.0,Disney Studios,37.22,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 06:00:00,2026-04-23 14:30:00,2026-04-23 06:00:00,2026-04-23 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-23,0.0,Disney Studios,37.22,23.0,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 06:15:00,2026-04-23 14:45:00,2026-04-23 06:15:00,2026-04-23 06:15:00,,29220.0,29220.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,Ebell of Los Angeles,32.0,20.0,0.0,,0.1314,CA,WORKED,WORKED,2026-04-25 18:00:00,2026-04-26 00:00:00,2026-04-25 18:00:00,2026-04-25 18:00:00,,21600.0,21600.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,Ebell of Los Angeles,34.0,22.0,0.0,,0.1314,CA,WORKED,WORKED,2026-04-25 16:00:00,2026-04-25 22:00:00,2026-04-25 15:55:00,2026-04-25 15:55:00,EMPLOYEE,21900.0,21900.0,,,,,0.0,,,,,,,,,
2026-04-25,0.0,Ebell of Los Angeles,34.0,24.0,0.0,,0.1314,CA,WORKED,WORKED,2026-04-25 14:00:00,2026-04-25 21:00:00,2026-04-25 14:00:00,2026-04-25 14:00:00,,23400.0,23400.0,,,,,0.0,0.0,,,,,,,,
2026-04-25,0.0,Ebell of Los Angeles,34.0,22.0,0.0,,0.1314,CA,WORKED,WORKED,2026-04-25 16:00:00,2026-04-25 22:00:00,2026-04-25 15:54:00,2026-04-25 15:54:00,EMPLOYEE,22140.0,22140.0,,,,,0.0,,,,,,,,,
2026-04-25,0.0,Ebell of Los Angeles,34.0,22.0,0.0,,0.1314,CA,WORKED,WORKED,2026-04-25 16:00:00,2026-04-25 22:00:00,2026-04-25 15:53:00,2026-04-25 15:53:00,EMPLOYEE,22020.0,22020.0,,,,,0.0,,,,,,,,,
2026-04-25,0.0,Ebell of Los Angeles,34.0,22.0,0.0,,0.1314,CA,WORKED,WORKED,2026-04-25 16:00:00,2026-04-25 22:00:00,2026-04-25 15:55:00,2026-04-25 15:55:00,EMPLOYEE,21900.0,21900.0,,,,,0.0,,,,,,,,,
2026-04-25,0.0,Ebell of Los Angeles,34.0,22.0,0.0,,0.1314,CA,WORKED,WORKED,2026-04-25 16:00:00,2026-04-25 22:00:00,2026-04-25 16:01:00,2026-04-25 16:01:00,EMPLOYEE,21660.0,19860.0,,,,,0.0,,,,,,,,,
2026-04-20,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-20 06:00:00,2026-04-20 14:30:00,2026-04-20 06:00:00,2026-04-20 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-20 06:00:00,2026-04-20 14:30:00,2026-04-20 06:00:00,2026-04-20 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-20 06:00:00,2026-04-20 14:30:00,2026-04-20 06:00:00,2026-04-20 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-20 06:00:00,2026-04-20 14:30:00,2026-04-20 06:00:00,2026-04-20 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-20,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-20 05:00:00,2026-04-20 13:30:00,2026-04-20 04:55:00,2026-04-20 04:55:00,,29580.0,29580.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 06:00:00,2026-04-21 14:30:00,2026-04-21 06:00:00,2026-04-21 06:00:00,,28860.0,28860.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 08:00:00,2026-04-21 16:30:00,2026-04-21 08:00:00,2026-04-21 08:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 06:00:00,2026-04-21 14:30:00,2026-04-21 06:00:00,2026-04-21 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-21,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-21 05:00:00,2026-04-21 13:30:00,2026-04-21 04:55:00,2026-04-21 04:55:00,,29820.0,29820.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 06:00:00,2026-04-22 14:30:00,2026-04-22 06:00:00,2026-04-22 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 05:00:00,2026-04-22 13:30:00,2026-04-22 05:00:00,2026-04-22 05:00:00,,28860.0,28860.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 06:00:00,2026-04-22 14:30:00,2026-04-22 06:00:00,2026-04-22 06:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 08:00:00,2026-04-22 16:30:00,2026-04-22 08:00:00,2026-04-22 08:00:00,,28800.0,28800.0,,,,,0.0,0.0,,,,,,,,
2026-04-22,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-22 06:00:00,2026-04-22 14:30:00,2026-04-22 06:07:00,2026-04-22 06:07:00,,28380.0,28380.0,,,,,,,,,,,,,,
2026-04-23,0.0,Edwards Lifesciences,35.69,23.35,0.0,0.12,0.0827,CA,WORKED,WORKED,2026-04-23 06:00:00,2026-04-23 14:30:00,2026-04-23 06:00:00,2026-04-23 06:00:00,,28860.0,28860.0,,,,,0.0,0.0,,,,,,,,
